id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target
169746,A,A,A,C,B,B,A,E,C,H,0.4496171342520073,0.2350751460934961,0.6600471793861572,0.501285473637202,0.2855028849575326,0.3459689015975213,0.3488281886837212,0.2746951761247101,0.3168017352926836,0.3063847353607187,0.2323503422691562,0.0619334442874045,0.6025396512465193,0.2475243150255781,7.626741387187899
131136,A,B,A,C,B,B,B,E,C,N,0.4103549116919877,0.6165421424436003,0.6086937267637557,0.4201990831274729,0.777784210490963,0.4921125240316364,0.3638851876039398,0.3816512957706306,-0.0382663286383613,0.1497809794741697,0.195048677530982,0.4594935754876772,0.1763654363481199,0.6143601162628631,8.21688733664466
223523,A,A,A,C,B,B,A,E,C,L,0.5080014906871657,0.4144476130438983,0.5570858229244706,0.2587191268090608,0.7860702199513027,0.4139428845211671,0.7466304177309567,0.7494329424952252,0.3360213712324362,0.5162831356601786,0.3458355483491868,0.4027658492332781,0.16787623434652,0.2764174096239208,8.522677564327347
396114,B,A,A,C,B,D,A,F,E,J,0.9134927398539588,0.3677030453611875,0.6710148977367992,0.7243369241903159,0.7385398167864343,0.7751056520738715,0.3709128922606788,0.6213161320101198,-0.0007704096796801,0.7883324397663679,0.7978175241427731,0.4901192034605394,0.7508264171540259,0.2936206140959782,8.105911985526058
356101,A,A,B,C,B,C,A,E,C,O,-0.0621492969482166,0.6256183077385652,0.5783065739778039,0.4714541671558383,0.8320141627071134,0.6522772238302879,0.2708889018787873,0.3795104919869564,0.5526930688235026,0.4242426073187118,0.4363531338509295,0.0937462547582929,0.3295613504021997,0.3062312888435877,8.184865889868304
212141,B,B,A,C,B,D,A,E,E,F,0.4823770171547237,0.4255692975918089,0.4753780288542698,0.4712779782848903,0.9235146874119547,0.3307046370828318,0.4281951126905858,0.6499752682676708,0.3514285308800615,0.4889703843552674,0.47798823101595,0.1314702076807518,0.1530382137862037,0.8579111999674709,8.009185425024265
194232,B,B,B,C,B,D,A,E,E,F,0.4358489047599414,0.2269197517123005,0.5218245324830804,0.4732134403622191,0.3100143176244385,0.3821375927918619,0.7096228634832006,0.5354145328794709,0.1504702198936636,0.5141726504874136,0.1577542615229815,0.5770735923615545,0.5104100218769962,0.8627200183594894,7.019676140158665
376300,A,A,A,C,B,D,A,E,A,O,0.3964569849114381,0.5491114182783222,0.1727375785876707,0.4748180923814194,0.3150595086758371,1.0143223878549104,0.5537329109466013,0.3344498031493672,0.3175874614331416,0.6000103172729725,0.7086605766090716,0.6720426598291519,0.8710018133928807,0.4830962387208631,8.51627060360702
351060,A,A,B,C,B,D,A,E,C,L,0.4096270906291836,0.2598716216695052,0.332668961386617,0.3338940165285039,0.2756474608874919,0.3208593788281547,0.5188838146705566,0.4172933103263953,0.3139866873595498,0.3078203945003102,0.7006789364191157,0.7619410502297669,0.7595806419344847,0.1775523200310859,8.505409007745206
142416,B,B,A,C,B,B,A,E,A,I,0.4015473496223566,0.4252854264652981,0.4497891671577012,0.3516115808008446,1.017140737005226,0.3319157642619356,0.3825633582045028,0.3658615298423555,0.2863912296011366,0.5873326246377858,0.4925528879021661,0.3920031402452273,0.2736738222572367,0.1893963593979942,7.1853291160927615
59539,B,B,A,C,B,B,A,E,C,G,0.4806772579491106,0.3504693704997808,0.7098808213694161,0.6039545665204991,0.2843975482151988,0.1428046779622227,0.3313951853235849,0.5374635058677828,0.2629515109912643,0.3365774134242451,0.0806201995959981,0.2810743789892542,0.3834985552505433,0.4792978380721024,7.47493540303862
3583,A,B,A,C,B,B,A,E,E,I,0.0960860629608476,0.3241545938174264,0.2838929003144743,1.0383410363543275,0.9909716295270368,0.336464622151566,0.2027729183574537,0.3840294393023833,0.3852528725345602,0.2955245962376843,0.6490579267829358,0.1009371983177837,0.2444790550004863,0.3282830750730604,8.335681501064565
21086,A,B,A,C,B,B,A,E,C,G,0.4663102871347425,0.550489304385249,1.0033188763637837,0.3461431212437001,0.3315344863027746,0.5272350211212531,0.3967845761573997,0.4117601097467567,0.2686405172123796,0.3569780869347215,0.2292107716337776,0.4215910506318391,0.1888776550773398,0.2478966983384569,8.915054435570458
417266,A,B,A,C,B,B,B,E,E,I,0.1925365096909928,0.5596587736093382,0.9560049059758492,0.257474522258352,0.2856107754447041,0.4055797507263347,0.4352658450599648,0.3705501864545409,0.3849370738954195,0.4735466716368024,0.0487573814614219,0.2413324582839239,0.3967543681070401,0.6057534819315806,7.093099631164051
421284,A,A,A,C,B,D,A,E,A,I,1.0219789115747573,0.3648835651602656,0.3493168688197769,0.6063196181984679,0.2814230692539265,0.8300484394310218,0.5140659613576963,0.8070333323013021,0.7230730778727255,0.7514974541631052,0.7608386270756444,0.6427429499952046,0.7876354247875288,0.4363793022827027,8.055568617566635
105300,A,A,A,C,B,D,A,E,E,J,1.0354393917376097,0.0259308244431112,0.9686547402554908,0.7004513036632457,0.6662421754300236,0.8992663400959282,0.5676274776786265,0.7235982536939312,0.9573624556022324,0.4021137271330712,0.6612350586798462,0.6363281328415457,0.4791716221542488,0.6284566570500019,7.799690393815248
22211,B,A,A,C,B,D,A,E,C,I,0.4379071118446981,0.4174919217658461,0.4600490753603927,0.2831329092068325,0.4641917409627184,0.3045899495638052,0.1656600594013743,0.6464762071024039,0.2592202354645326,0.435881323988265,0.5007653318049834,0.3717448349412415,0.272867787960574,0.3235219900829747,8.569098171473085
6055,A,A,B,C,B,B,A,E,E,K,0.5598082002905825,0.8802553410868905,0.4741701021810063,0.5019120678173731,0.2876587859838711,0.4079248833747931,0.4371157184276587,0.6515386369920249,0.2657013134282475,0.3120112333486697,0.5165778818393489,0.3157525781694901,0.3988823866631045,0.3026022641560701,9.208411067851426
20736,A,B,A,C,B,B,A,E,C,M,0.403757718277335,0.4948605424538927,0.8806103117492183,0.2460043591111453,0.2736269718278958,0.8390373766291095,0.6122771868355803,0.5878274899045626,0.4743905079471858,0.265797793394017,0.3434131478786517,0.1328154395652441,0.3405972232847812,0.2475124479461163,10.18943035302144
243120,A,B,A,C,B,D,A,E,A,F,0.957148240058857,0.4960267342906102,-0.0548432851174054,0.9463089950867134,0.2876268526086944,0.4934759191959823,0.7843675118803559,0.5537568341979069,0.6255185127739482,0.8236225783032224,0.65075740274391,0.3212760524654221,0.8264722668996308,0.1519402241283664,8.336741882278542
319864,A,B,A,C,B,D,B,E,C,B,0.7564470246032687,0.1623073831150223,0.8154930210031507,0.3589033231386204,0.3250154045363464,0.7551904587956336,0.8940080542592719,1.0290147673544143,0.6041127009141842,0.3885896973230284,0.0856614837559159,0.5764725478850393,0.3970729072509284,0.2936549315408757,7.767737988098776
293621,A,A,A,C,B,D,A,E,A,H,1.019380628192022,0.562465826172496,0.0637736313781977,0.9031936824486904,0.2851024783107497,1.0471747190926832,0.1060638776596315,0.5193034252056639,0.5891343105152879,0.955914929604335,0.8861269537201367,0.2753318695466763,0.6355172683499626,0.2480500894944028,8.96859251339326
136269,B,A,A,C,B,D,A,E,A,N,0.9919559284013718,0.8368708223139463,0.3073162876576998,1.0374981630221107,0.2874937993488654,1.0450737250111943,0.390359117320594,0.9006767310136334,0.5651180227127319,0.7351993808105759,0.9346637306824588,0.4844296318758273,0.9519267592786912,0.6925998561599215,7.318997063755267
167949,A,B,B,C,B,B,A,E,E,N,0.4087814599594158,0.8840765994461559,0.4344987320043844,0.603860624074044,0.7280287675404572,0.3609736285415121,0.2719902723420005,0.2532956298021317,0.2945967014762661,0.4254875438808397,0.0864426869881122,0.0554335724507576,0.2748674342923946,0.4855911528709346,8.244218470293543
239453,A,B,A,C,B,B,A,E,C,F,0.5188126522024328,0.6238478401834655,0.6774741908414745,0.4725591354811952,0.9117832682202542,0.5345785958329355,0.2037327764166516,0.2387417467065676,0.2688339435106252,0.2892118039906151,0.4556740081412762,0.1646644248330611,0.4155933438036416,0.2754068644893397,8.373866380711283
161545,B,A,A,C,B,B,B,E,E,F,0.9487499937869588,0.4960502146980992,0.6223781200186728,0.4897476118767394,0.7599483541496592,0.6749263518991281,-0.1654203529555241,0.3090404891005454,0.4577007226965029,0.4093014912006377,0.538261723867428,0.6343999235054704,0.1623760810085615,0.2481874903711373,7.388912261756768
217386,A,A,B,C,B,B,A,E,E,I,0.4277985357705847,0.2548675568602093,0.7518859001220611,0.2872111028871668,0.9576446963593808,0.0941751161897299,0.1468094946817725,0.3815327762450383,0.2619615701297669,0.4350801050837639,0.3162147762728833,0.3890029940491247,0.2066646945914017,0.7983106797051547,7.228925924891957
21175,A,A,A,C,B,B,A,E,E,G,0.2529775121656298,0.3477337888625984,0.5558729840831339,0.4699766735412667,0.7433467376983341,0.4930775724733908,0.4087150808995009,0.6158766751626749,0.2575024249697012,0.4332158184936731,0.2354535054084294,0.4311293287091741,0.277994724624993,0.4911933585072722,7.68220741810236
366555,A,A,A,C,B,D,A,D,G,G,0.9877859239433076,0.3563407714858296,0.2376784489905378,1.0355252424800054,0.9756605244449866,0.3537903191191636,0.5097770371217674,0.8153923614421513,0.7942819073833494,0.8491100643781199,0.6775692504324873,0.6177289974036902,0.8550697367783713,0.2277405518823191,8.515766523093612
468273,A,A,A,D,B,C,A,E,G,B,0.4259015296070177,0.4222358894069888,0.6185881131104649,0.768847748081441,0.4870772888698092,0.8022656281696349,0.7433051670368411,0.4004707678251784,0.7275000607232056,0.4932874140783037,0.7365856271078026,0.7251524272750892,0.3464437643831623,0.4873690189184485,8.810842667253576
416010,B,A,A,C,B,B,A,G,C,L,0.414445598780668,0.6348868112091726,0.2807362238642935,1.0193075087809067,0.9687568671557124,0.3619648773823994,0.2571939300545933,0.286309332475716,0.3554441362099607,0.5341221560011293,0.0807301163612546,0.5834104244099964,0.1769048193210148,0.4235120824964928,8.745792956702902
241542,B,A,A,A,A,B,A,D,E,F,0.5244768890460255,0.5517020923377756,0.7097797665966218,0.6215808624150289,0.737849797221332,0.5300853554866078,0.8477014600825199,0.5475606953278911,0.3074811346518996,0.3600007174014329,0.4113102165647897,0.3232391549348635,0.3207918115679252,0.8202318596272549,8.2913041337419
76851,A,B,B,C,B,B,A,E,C,G,0.5020092750977195,0.4954599392219689,0.7262421811014411,0.2731849789409557,0.2724063903795132,0.6163406598814182,0.2069273365376582,0.3116544923961202,0.5841142228502846,0.4290794723473154,0.6337125083430837,0.2694565926439004,0.3881673119445897,0.3718626648421399,8.37013908534233
325241,A,B,A,C,B,D,A,E,A,F,1.0081807922545316,0.4893931110138298,0.2099474117697435,0.7759788552593102,0.5259698932335569,0.5804603088036221,0.3887965206260399,0.8608764415915762,1.0387135667858138,0.7513109092936545,0.6831041319776565,0.5811958649466816,0.8926704683447274,0.2944111090195587,8.735750580556124
460163,B,A,B,C,B,C,A,E,E,J,0.5784217691590333,0.3550841592132761,0.3135000159507329,0.7778314414801238,0.2803598911638733,0.6550983543363149,0.744731582891007,0.7900951665520124,0.8436367201952693,0.8436517813842462,0.7504923052493009,0.8323307274122032,0.8812503460964216,0.6174163147872833,8.532883466686556
200440,A,B,A,C,B,B,A,E,C,L,0.4065190393709999,0.2802687108026719,0.6204267548890916,0.7982162944058075,0.7784110721346339,0.0512884571227736,0.1451985910551198,0.3462027481343073,0.2923535047718551,0.2667056783408261,0.2673246153430109,0.2853029471455642,0.1755350844387603,0.1968053017970143,8.211641932463408
398845,A,A,A,C,B,D,A,E,G,O,1.0257404788670408,0.6281512085937565,0.3311511583420582,0.5026371227709288,0.3964104201989784,1.0654149864196714,0.5585200962897535,0.8114864701374684,0.4725282238327603,0.8135477010710309,0.7160508533625747,0.4836345981864228,0.7505514563174881,0.193771632351178,7.777127299852498
315901,A,B,B,C,C,B,A,E,C,K,0.4128300260943145,0.2812576972299731,0.4194214725368829,1.0299674681568487,0.2866294773356553,0.4309333010015644,0.6268990782812205,0.3676912218779093,0.2620988126836152,0.4564672174877,0.0805160962770443,0.3948623681015879,0.5996546304350957,0.8822518038739151,8.371244424319562
301126,A,A,A,D,B,D,A,E,A,F,0.641109914061974,0.3672287354602077,0.1838839668226206,0.5933856009115651,0.2875935062212523,0.7692921390896399,0.3905270502072867,0.2676731878023929,0.6760054208123809,0.5401521359061917,0.7492200861780901,0.6168523499912609,0.2784463710591485,0.6163060421265112,7.034129247643819
475152,B,B,A,C,B,B,A,E,E,O,0.4235668321734684,0.3191214368956315,0.5864923960606716,0.5072933071140143,0.2722736390869151,0.3941420970901722,0.9781680396662108,0.646904372408535,0.2831402833020459,0.7546287778710021,0.2438304257784287,0.3889632026661608,0.5984240231781576,0.6124029680370442,8.496720802574938
88046,A,A,A,C,B,C,A,E,A,F,0.3997213633637226,0.8849711805774129,0.4406465794838006,0.8650920829724823,0.6550949137263464,0.3061244086285151,0.3931470184606317,0.8915200068523064,0.6938385034054315,0.4295107831875618,0.2892044147681984,0.4787013826136835,0.732835390232749,0.3371768852764994,8.422764378086702
394937,B,A,B,C,B,D,A,E,E,G,0.6213578087275591,0.312168250551716,0.1191207319741567,0.1992080024124092,0.3298589280033044,0.3120267075241622,0.3624912471476647,0.3113649946971784,0.6067147267961931,0.1643196441060931,0.2932722475746341,0.1252122272889796,0.6402777218793035,0.8667876723907266,8.603657505481051
148171,A,B,A,C,B,D,A,E,D,N,0.5068087901008832,0.277856373024002,0.3390691792062873,0.2567002395000097,0.992570893209234,0.26984530510556,0.401039989442557,0.2212600872390537,0.259569538933506,0.2261423635929184,0.5427927909948661,0.2779240186844364,0.2770398816064059,0.6114622018553967,7.385754302598621
39779,B,B,A,A,C,C,A,E,A,F,0.4402520873489323,0.4157607512229715,0.5465314865701603,0.7043333028274389,0.6879841981821733,0.1584064865585965,0.5447989220859764,0.6327929751425129,0.3169168442049604,0.2453922766558382,0.2920863580829786,0.5836274206670686,0.2637857973533474,0.2485100600899756,8.13072325522636
32659,A,B,B,C,B,B,A,E,C,H,0.4029652045791762,0.4855417766629999,0.9984731894521666,0.2367213460336629,0.6227431525799029,0.5058390039958378,0.3044558581022857,0.7588283051839632,0.4685619676588398,0.4095636618307063,0.0803948816078125,0.1638475826414694,0.5831538647220312,0.5300517800782562,8.593516847555245
65178,A,B,A,C,B,B,A,E,E,L,0.4792671888073317,0.3426027477872772,0.3441675212517459,0.202842798639956,0.7689823697300272,0.0624235148060159,0.4297216197148099,0.3146029030332373,0.261640847361529,0.3265142120324429,0.0924621106684385,0.4207902605750863,0.3234775236200896,0.8578634048875865,8.017282727179849
244769,A,B,A,C,B,B,A,E,E,A,0.4021077621059777,0.5518003775903915,0.5451122743262413,0.5655517248076121,0.2876727916928036,0.3103240652373609,0.3069302289285738,0.6399580406907173,0.3980768855003992,0.2823367197244431,0.2416896472727572,0.4427378348451402,0.3109561711456281,0.6068000038619829,7.443407450043198
301211,A,A,A,C,B,D,A,E,A,N,0.951342702002822,0.0246922148977518,0.1924770538100433,0.7721698161186061,0.7422810415443071,0.8896696591916025,0.3934638446152352,0.8240383181762471,0.735925647211328,0.6914328175686759,0.6838202298972991,0.719342206103085,0.5433540075297897,0.3766359477428117,8.358917572088137
24643,A,A,A,C,B,B,A,E,E,I,0.5145389720861477,0.6254338359256308,0.3110893591008265,0.434074336794402,0.9102432805715563,0.2445745824649812,0.2015801917551702,0.4541039375636402,0.2620379377621318,0.1235877207629682,0.070403812670384,0.2266981971512177,0.2891323420046058,0.7586481845887489,8.812800276963609
359834,A,B,A,C,B,B,A,E,E,G,0.5584092702428093,0.4268780636836209,0.6873278101210868,0.4731273637465197,0.9021252796859236,0.4328239047909002,0.4181129422729065,0.3708631816452571,0.3826919253006444,0.4905968930891554,0.7008081784829168,0.1876724745440141,0.2983718791222874,0.8629695496860954,8.21462100858383
175954,B,B,A,C,B,C,A,E,E,G,0.5025657189888783,0.2943805687949947,0.6743928173758313,0.2450132469051184,0.6748610568241348,0.2859004063372258,0.3799914917820209,0.3386136948356889,0.3075170201855263,0.6386514395204916,0.4147945474528436,0.9825632219035976,0.5095986162545099,0.2701959933967458,8.631553855861037
424552,B,A,A,C,B,C,A,E,C,F,0.9357615693936816,0.628375987202764,0.2279489079766824,0.5375134321363405,0.276436461606769,0.7480237592817078,0.5960697862909567,0.9898267662680376,1.0192098138842811,0.8145158802570138,0.7534033361050743,0.4863101067439018,0.6072919006519193,0.397785858880066,8.505161246519862
257728,B,A,A,C,B,D,A,G,A,F,0.6452759111538608,0.5499430287564959,0.2874290170165662,0.5992940358264999,0.7354081250203307,0.90599203282022,0.5891803612555847,0.8564239375429081,0.4413149839869121,0.6852687097632979,0.7134969111759174,0.751712018554062,0.8428947914238857,0.8846414083684082,6.989782864400527
44390,A,A,B,C,B,B,A,E,E,I,0.5536239669933449,0.3554386108583061,0.6217089212339153,0.467245536596987,0.3594262114485932,0.327616809557247,0.4064203636004482,0.3704941243087106,0.2599834032488162,0.4289183144033076,0.2664339112553403,0.1354260600743221,0.2625968537457067,0.3011404287845931,7.669231382935238
269810,A,A,A,C,B,D,A,E,A,A,0.5591231446066625,0.4193817190640989,0.098075161538777,0.5363408744018282,0.3262846068088032,0.7528206448906104,0.7793964290309692,0.4820715911562022,0.602955081932913,0.8596488068897523,0.910808877904879,0.7452759487558869,0.2812323669256065,0.1747358551670759,7.855317112921858
143258,A,B,A,A,B,D,A,E,C,I,0.33069289594015,0.6281543530496233,1.0117489566274105,1.0003335097691062,0.7882837405627373,0.5960619288475536,0.7673602720847851,0.2363796892635507,0.3020208147394426,0.8071499527747071,0.7457691756774426,0.5632560082738964,0.7573207959893857,0.6938826746908849,9.356668887794184
127625,A,A,A,C,B,D,A,D,A,K,0.7102074561338173,0.3532644773424041,0.2247355686966936,0.2076466983953627,0.2725134105755468,0.8695645576486527,0.5736285582091818,0.5868389309089636,0.7336374743063134,0.8069712812389919,0.6909266608232085,0.8217725959897322,0.7553211447613466,0.4316125333979895,7.704095213460514
496504,B,B,A,C,B,C,A,E,G,F,0.6030314479270878,0.3486961225886522,0.9220591236143644,0.4708074329302724,0.5310826234899522,0.8337511315338854,0.5553473397175928,0.7682064907946472,0.5644594074236706,0.3560086292599488,0.5190427905612721,0.5889694180048833,0.5387067467310713,0.4320129975222475,6.965221206137201
424899,A,B,A,C,B,D,A,E,A,H,0.867768088082207,0.2343471078994308,0.6388365490506266,0.1916325450542249,0.3951884174479629,0.5189048422347482,0.4212598525356948,0.3353684964613509,0.5609653369208193,0.3568311283881865,0.4584425757099192,0.2723451406278955,0.3520738639072537,0.4895431918769767,8.383017234311774
299835,A,A,A,C,B,D,A,D,C,F,0.7574052185302013,0.3502892515167041,0.3578317481468209,0.8074663657223184,0.2875940319569779,0.8297169456495659,0.5526729274515867,0.8984815571602759,1.0019323224701957,0.8440545775851619,0.6762675685734012,0.7613759750056001,0.7972879456173384,0.6559491793476997,7.099298129561671
151861,A,A,A,C,B,D,A,E,A,H,0.2000578564908813,0.0896631955264284,0.363434548445593,0.5450473430656181,0.3676236383796994,0.4203712958916141,0.5519156020938188,0.8967456116951266,0.4516453629788513,0.7889881669911513,0.8232163209893032,0.7988355129294437,0.5364278467779972,0.2076145870510769,8.402703624372107
50084,A,A,A,C,B,D,A,E,C,K,0.7700873015300106,0.8115016715073279,0.7063725567649694,0.8085099048442951,0.2787938219890689,0.4913843066860484,0.4409395665497197,0.7940100226401126,0.5655657663776583,0.403176164711862,0.6317875457658831,0.557150910295604,0.1708672600944757,0.7674904126399223,9.900526737476987
277576,B,B,A,C,D,D,A,E,A,I,0.5214029747739091,0.3672116998714585,0.3362690347521234,0.4734221186857399,0.2873549551958217,0.2642938237015618,0.3426544946538928,0.5743598443345357,0.3112559100051505,0.5981025671605643,0.3757961195831667,0.9062588096751196,0.2968268466986135,0.480951960789854,8.801072799161885
464401,A,B,A,C,B,D,A,E,A,N,0.8815058099449529,0.8702586124912675,-0.0171786902882996,0.726187506853085,0.5502478710791906,1.0525987297343422,0.4019036015305487,0.872078854403109,1.0256444249350718,0.8537861045627873,0.7142329682274337,0.3900110599194146,0.7563087071076934,0.7972830129788715,8.587932554958341
140100,B,B,A,C,B,B,A,E,C,G,0.5458429378689544,0.495859382920151,0.4901895123151868,0.3449217745099903,0.8604773534296035,0.4237545878856563,0.6037477510488157,0.5366948778166294,0.3001751279806949,0.2739865303309833,0.1140016180566065,0.3468658992319431,0.4241374451686773,0.5046159770202752,8.028287951036674
41971,A,A,A,C,B,D,A,E,G,F,0.5342976859625944,0.8356347596082714,0.2710167018367613,0.714304209901397,0.2772429374797114,0.8568742052337112,0.6261658082797538,0.8436849395310286,0.4449138494744658,0.1229375609910531,0.7064828010950541,0.6363627095319766,0.4519852947858333,0.770134844396821,10.298680513275231
422546,B,B,B,C,B,B,B,E,E,I,0.4357635819499074,0.6020711402675626,0.9615819708159502,0.2908667070736306,1.0486765361116182,0.106784485741669,0.3265758449855994,0.3137196431296196,0.3894221643033763,0.4227272633288551,0.0947665995394782,0.2134358309582228,0.3537340787219641,0.7683993285578965,8.369261220274614
248693,A,B,A,C,B,D,A,E,C,F,0.5556731197119019,0.3676822534884713,0.8939419438157553,0.472216341106127,0.6973009780365661,0.5274890111901528,0.3626087554280191,0.6142198869271033,0.5549933378577536,0.3404074793234872,0.3825427313515283,0.2705689453564486,0.2392355381730529,0.3262288917687596,8.08308692626369
179663,A,B,A,C,B,B,A,E,A,L,0.7500023399305198,0.4226557033019083,0.5016056201164008,0.6052702273348199,0.734672854730514,0.3417524807326723,0.3595730603184788,0.6682040777424731,0.3659098181488613,0.3226346871840325,0.3838257054065745,0.4289325322650579,0.1717522803417551,0.2763834723045317,8.632840302816515
31966,A,A,A,C,B,D,A,E,E,I,0.4980752903519679,0.5584851844492194,0.2357375484644604,0.4114639923601458,0.5001446719458656,0.7381858302847866,0.2607912379429277,0.6551445547555532,0.6792713331838566,0.8332301577412907,0.5153524742146194,0.7366275457919225,0.8270950950786446,0.472082726885727,8.044728606991233
50910,A,B,A,C,B,B,A,E,G,I,0.5064270908212855,0.2991992289207836,0.433327905431733,0.4524973143397546,0.280741666002725,0.3896947290836889,0.9777791597053396,0.3792348740652626,0.4913509532553433,0.3105153321518907,0.2465189656087598,0.8467044415679497,0.253524243008726,0.1691113791590998,8.031102752074888
88535,A,B,A,C,B,D,A,E,A,F,0.3988166592192694,0.5605778669420903,0.6927557278849354,0.2540290086931685,0.4717401982892652,0.7734517592981486,0.3631104518177399,0.8379342671732422,0.3481029156832397,0.4725478170624422,0.6838828700657406,0.5460682969401152,0.9698251668947157,0.4700570742983111,8.077346183216173
432786,A,A,A,C,B,D,A,E,A,F,0.9633055645336568,0.5627653561467475,0.3876953207950845,0.7699699854933904,0.2769955698505625,0.6956667037265749,0.3433711441757083,0.9971370051270352,0.8612608277017788,0.820981079182032,0.7043220696450904,0.6178859410047888,0.8212300425838199,0.3005052452573673,8.482535699636209
460963,B,A,A,C,B,D,A,E,C,F,0.7900809164873128,0.303890329122466,0.2206533853412824,0.4521110096422306,0.2806852998836021,0.6764757081756647,0.6628396040515802,0.8609454837273829,0.8894389083955627,0.8588911817200042,0.7870420335662742,0.8430701608009227,0.7745248651507917,0.8315060178184822,7.17734000733941
287903,B,A,B,C,B,B,A,E,C,O,0.7571490813555147,0.3657493560975574,0.26140047784381,0.4748639249865266,0.7685624006747092,0.3419841978926879,0.2785122329614549,0.3105566648148011,0.4604485491726621,0.267129860612694,0.1192957498336712,0.0527273466754927,0.2000144094915101,0.8234250246440872,7.026959734537625
244290,A,A,B,A,B,B,A,E,A,K,0.8100815125231333,0.354116439267984,0.1666207335988706,0.761230139249261,0.4752557594390371,0.3867009851791355,0.3257150495366687,0.8988906390414564,0.8611023325123086,0.4258810417020852,0.6530833879882308,0.1258409890070634,-0.0534956490161435,0.3024592888627729,7.512005005158906
370504,A,A,A,C,B,B,A,E,C,F,0.5409749086228797,0.8871692195753106,1.0028888530358318,0.3678791001058535,0.6866670142023128,0.5316037168846341,0.3237943021201583,0.3941291176802115,0.3749839669563424,0.3806484357750611,0.3292702399904733,0.2675346428770219,0.2917763972518031,0.1772366879119509,7.904770273792415
468024,A,A,B,C,B,D,A,D,C,G,0.4095953010560697,0.3672778794279225,-0.0145274007562658,0.8263862572290592,0.2834804034119774,0.5746864848898624,0.5881253493249718,0.8700873872012357,0.8934166894612995,0.7639816068161447,0.5056676473097761,0.5655486445799277,0.7265972345753791,0.1725134288034749,8.522979758364595
86406,A,B,A,C,B,D,A,E,A,K,0.4925648012824762,0.3102414237963913,0.3014672776735235,0.6015715674287236,0.5312798341700067,0.3099702622278734,0.6629016055399247,0.4055644256760393,0.2779758728863036,0.5912581756836425,0.2936866363745384,0.2914794549129474,0.9667832925865044,0.2785824582069281,7.539955871624903
116468,B,B,A,C,B,D,A,E,A,F,0.7699623737196083,0.5628361258172139,0.3459609256736951,0.396963016894739,0.6606629620044877,0.7399594306552956,0.6959915906823124,0.6270597152559385,0.5783093532799846,0.8187566322374921,0.6275004654966978,0.6348416077100729,0.6786726061490491,0.365789924955566,9.65252164902586
342236,A,B,A,C,B,B,A,E,E,L,0.0627547679963178,0.113969657310898,0.8735580590136715,0.4739346653420955,0.3505164469883492,0.5933252888305014,0.3483990623994072,0.5210274293618613,0.3652727336750096,0.3181699736111869,0.239423768615149,0.3806098194866589,0.3597480656450277,0.8673278019849315,8.968793255162893
312932,A,B,A,C,B,D,A,D,A,C,0.4528975698898808,0.6744409351826058,-0.0523700105266778,0.3589815212557385,0.278191957936383,0.5737514797597665,0.390534199531289,0.5379598897970329,1.0400514246871104,0.7535747937325712,0.0487324274590096,0.8616060108274994,0.9736774876022836,0.4398927043186144,7.445074054344543
492511,A,B,A,A,B,B,A,E,A,G,-0.1045992165361472,0.6139744871722156,0.2859032053292735,0.1878342215442153,0.4727318930812173,0.5840640214118396,0.5506143200931409,0.4595587602033798,0.3589276328299795,0.4275905175530338,0.5033762471080777,0.5759529209631142,0.5293536108963248,0.5968192781506839,7.284956680947789
33592,A,A,A,C,B,C,A,E,E,I,0.7688783684412661,-0.0571805136199181,0.4827138869791721,0.7572089428915489,0.276191895431416,0.3573322602862901,0.8663600284807992,0.3717885725109587,0.3478533780462469,0.4622375715788534,0.1264602386591237,0.9420891938528833,0.9710335921025326,0.2807533722704152,8.83208215872922
86960,A,A,A,C,B,D,B,E,C,C,0.7481724151619947,0.6035523464831917,0.2573687273874668,0.6029124624158986,0.2856971349478506,0.5764705488125286,0.3782650769108219,0.9162750583485172,0.7850356305643101,0.9397448846857184,0.6551269884276102,0.7221993065390585,0.9592002198973352,0.2953948512882016,9.171648666242694
303609,A,B,B,C,B,B,A,E,E,G,0.4322632047003189,0.8864518682223111,0.6578833362336132,0.3098418940791792,0.2740735518567084,0.3497125309908477,0.3422545640902667,0.8352134402341532,0.4210623623826501,0.1193860409985759,0.1022381099005567,0.5285295646776138,0.2733511223157016,0.7770144591571037,9.0681565309808
321070,A,B,B,C,B,B,A,E,E,F,0.5897628948475474,0.5591847309392876,0.5533573847203227,0.9461546578002732,0.2872767672170981,0.5189183674941149,0.3373518344122097,0.3056298298394059,0.2935225421595742,0.2909356541796069,0.0527708850297367,0.2790632918910725,0.3817402200487917,0.8413344838754674,7.583167244694976
214428,A,A,A,C,B,D,A,E,A,H,0.9646404930669232,0.3644041741844212,0.3424412041661461,0.8069801704252483,0.2859282979822949,0.9280844136190072,0.5908701049641569,0.7707481630212581,0.5816946491719637,0.7765781748460318,0.6643403536890861,0.7448929137151147,0.6922728795877935,0.5932410236604981,8.87591685094661
221066,A,B,A,A,B,B,A,E,C,H,0.063652789087934,0.3555288777258678,0.3222408423298494,0.683644554812799,0.5373958351655632,0.879029089560875,0.4367403358402185,0.4393459796979668,0.3140428273305801,0.6621030308247979,0.5403259901235171,0.5169671078890925,0.2908823049194431,0.4661118064491809,7.052388134051947
