id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,target1,target2,target3
830,A,A,A,A,B,B,A,E,C,H,0.9686010034679896,0.4294031906607912,0.177941051885473,0.3123168648572569,0.2857694992723797,0.9338193792629929,0.8979766906323753,0.932447815149174,0.6902547545191551,0.8435637788271605,0.7617382801197964,0.6219755699844424,0.6596141899453978,0.3016729251827295,8.501017879169282,7.501017879169282,10.151017879169283
833,B,A,A,C,B,D,A,E,G,I,0.5409371856019904,0.6207030414507266,0.3779283959477144,0.8639139825023413,0.838777153698397,0.5176008927242021,0.3498902845545213,0.6565214187333395,0.7203747935030246,0.8080174366397932,0.7384733056787959,0.4370220755430325,0.6197650110090924,0.4490328268148043,8.200933550196822,7.200933550196822,9.850933550196823
837,A,B,A,C,B,B,A,E,C,G,0.4044914709346781,0.744890966310122,0.5888624977166087,0.3730611677911874,1.0164770548476796,0.3462581276782933,0.3691785669415956,0.3159370746376268,0.4740277228432663,0.3573643414562797,0.0825876599807873,0.5627139975656901,0.3194684531327814,0.2943281277066051,8.357364960336383,7.357364960336383,10.007364960336384
840,A,B,A,C,B,B,A,B,E,K,0.5242327495267265,0.3583520921593464,0.7944343178862984,0.6249453894425918,0.763305499021971,0.4322851637735723,0.3442578719282457,0.5265940080246834,0.5136183484320611,0.2508039381753472,0.4364886981666008,0.4836195442437248,0.4208031540083007,0.8711968764301002,9.319131812199425,8.319131812199425,10.969131812199425
841,B,A,A,C,B,C,A,E,C,F,0.6815490722810695,0.4242263637009112,0.318455166474352,0.4637469184493968,0.3093720036386992,0.4149641101714704,0.508993231867684,0.7028016437036115,0.5174562033090931,0.5824616587112593,0.2866077673974984,0.6355279565534017,0.8005894943777857,0.5071188486076502,7.48363147199605,6.48363147199605,9.13363147199605
843,A,B,B,C,B,B,A,E,C,N,0.5135188245507587,0.7136501061888382,0.818521747770462,0.4743322320301329,0.9788618331375242,0.0802424567836976,0.282577664074661,0.38493846151141,0.2640452806108263,0.5557595237621329,0.0880463142280444,0.3949788514092959,0.2768879461612317,0.8284470882351667,8.112304676998203,7.112304676998203,9.762304676998204
844,A,B,A,C,B,B,A,E,A,A,0.3985653246683416,0.6229116182482116,0.6235459799051726,0.3677196700103763,0.2700617925576678,0.3656031601792908,0.7002085350968676,0.3793319803311337,0.2764189855341918,0.2658314399101692,0.2299332255355165,0.4304500320984544,0.2738646028691464,0.8606774599395651,7.7298700204706865,6.7298700204706865,9.379870020470687
847,A,B,A,C,B,B,A,E,C,G,0.4091820974406121,-0.0669124037806468,0.6176605569824821,0.4299718282304789,0.2781647944038797,0.6608584140347735,0.3243519168442753,0.5290640041457634,0.3866225999097886,0.4878673683223599,0.3243119993845759,0.3737207627200176,0.6383447024984957,0.2692051928367857,8.455452174763893,7.455452174763893,10.105452174763894
849,A,B,A,C,B,D,A,E,C,I,0.8779407755485009,0.3537474690247824,0.5377897419344386,0.7637598150525258,0.5115006322730378,0.7241149040159452,0.3606625746325359,0.4167823421819968,0.6038647417607741,0.6369899747917251,0.5352604802340628,0.7535028494760959,0.6572580988569227,0.2628870880503651,7.2451664889034095,6.2451664889034095,8.89516648890341
850,A,A,A,C,B,B,A,E,C,A,0.360999573741372,0.6139403577449314,0.6510318683042509,0.3302256712624027,0.2809525533925694,0.3149819221577391,0.1623153427476853,0.8783004858033457,0.2978728914948612,0.6360821096668545,0.1118598399630037,0.4359697636705357,0.3968823674549709,0.3661964935607791,9.106173674028184,8.106173674028184,10.756173674028185
851,A,B,A,C,B,B,A,E,E,G,0.4249874663102059,0.415896383897367,0.2923180078443235,0.337590041684348,0.2808055045991112,0.3561029412018121,0.4223924384314181,0.5323336495534696,0.2708917145419137,0.3904760118653498,0.646567592267,0.7601360223976795,0.3729529989933564,0.2614070838899833,9.850064879803286,8.850064879803286,11.500064879803286
853,A,A,A,C,B,B,A,E,C,N,0.4250461108781165,0.2945577404907251,0.5783946638686887,0.4713029175156229,0.7585191605030265,0.0567096045427221,0.522271291649707,0.3998484750325915,1.0332955338581726,0.4884136351799248,0.4944926084210953,0.7885916502473608,0.4650922276934168,0.4791060516213035,8.50924150176435,7.50924150176435,10.15924150176435
854,A,A,A,C,B,D,A,E,A,F,0.4190910798220359,0.5622640212229286,0.3482673576771085,0.4675973510043845,0.4623049030879478,0.6976613070588106,0.3397090597751672,0.5321557250248742,0.6164123074380501,0.1506321742970199,0.7850577657691047,0.4871919713597982,0.4239579614453504,0.605497345625842,9.316100858320906,8.316100858320906,10.966100858320907
855,A,A,B,C,C,B,A,E,E,G,0.4083311415799872,0.8681729050449499,0.7235244942360047,0.3926306991414781,0.4290561782103906,0.1072431948365921,0.4564718210833014,0.5341021699653575,0.4228230014874863,0.4433501916867793,0.339517865980699,0.3381955948731743,0.2492338720027948,0.4815641825345735,7.687722237364416,6.687722237364416,9.337722237364416
858,B,A,A,A,B,C,A,E,C,K,0.0702019851065935,0.1443998386351613,0.5382784849834156,0.5724240517893948,0.8321874014386447,0.1201226874459762,0.2329896557949383,0.3845486451885445,0.3584285375725632,0.3134095484988446,0.1996795841156865,0.3789103469467034,0.2824374410232617,0.5926156556705235,9.614796578588262,8.614796578588262,11.264796578588262
859,A,A,A,C,B,D,B,E,A,O,1.0307597332897438,0.4883553296619402,0.3858266702818812,0.5200952466261157,0.8040045837536393,0.5332560301335166,0.6561911441724853,0.5129963718051508,0.9056850616074426,0.4619469092166823,0.3832883753522985,0.3043303349498202,0.6505034424549269,0.5856511264033697,9.264063702286691,8.264063702286691,10.914063702286692
861,B,A,A,C,B,D,A,E,A,I,0.5470901105665736,0.4294226682846331,0.2915628064591336,0.5550475902255949,0.2857029090705636,0.3076723639240992,0.4925471055162025,0.4715199927237039,0.6706620876209902,0.9674289440695092,0.4989040852522825,0.8797192171001504,0.8413134124988418,0.8398554534595871,7.212412820628734,6.212412820628734,8.862412820628734
862,B,B,A,C,B,C,A,E,C,B,0.3983107470041277,0.3505062761489677,0.5499872452941523,0.5724597756373999,0.2876795248542028,0.7400508099874789,0.8471891997044152,0.8806357055913665,0.1415183485073259,0.3013960235046206,0.7794508972581518,0.5801839434534108,0.8043779334637114,0.8488835754354555,8.845923591303183,7.845923591303183,10.495923591303184
863,A,B,A,C,B,D,A,E,E,G,0.4136524376920601,0.2912317235902417,0.6558528228616761,0.9007403818415552,1.0509943159389494,0.4215246378845772,1.0206164811624452,0.6411101177860665,0.4422231044590208,0.3217565209039236,0.7036999590010681,0.3235363871596752,0.1770474390728496,0.4327644327727601,7.65324946915539,6.65324946915539,9.30324946915539
864,B,A,A,C,B,D,A,D,A,O,0.7505525867113636,0.2402020452684205,0.980238674693386,0.6386698746286102,0.7308344129305167,0.8676723931008034,0.5440378409537615,0.7360455223558373,0.8270953878429848,0.321216968532978,0.5251484992064154,0.6779379932959114,0.7637588907068876,0.2784802270932689,7.925759179736047,6.925759179736047,9.575759179736046
865,B,B,A,C,B,B,A,E,C,I,0.6413307106309944,0.2685905473807229,0.5487972334982949,0.2840844058509323,0.2872359622465583,0.0589756331034298,0.3352516422312374,0.6029600047295205,0.4312146514619945,0.2880869472646817,0.1761653844111983,0.3388768061130709,0.4138151635100715,0.3792112849198422,9.064203235007597,8.064203235007597,10.714203235007597
866,B,B,A,C,B,D,A,D,A,I,0.4924348644454201,0.3677053142688314,-0.0267487350402739,0.3258828582427455,0.7377008447759401,0.6786536595710075,0.5972913591254398,0.3567376938305992,0.8612686086124829,0.6424566182139776,0.8165813196519439,0.5143338826850821,0.6753008091356851,0.4166007837927953,7.08105248082612,6.08105248082612,8.73105248082612
867,A,A,A,C,B,B,A,E,A,F,0.3105083450971564,0.3648999795605616,0.7414774974976163,0.7754578638891734,0.6045960524432576,0.0997680556567199,0.5181521371704361,0.654337561449589,0.735527854287772,0.5922907800979343,0.2897698358243813,0.4327937574839048,0.5623123755456536,0.449154079576515,8.72421367894649,7.724213678946491,10.374213678946491
868,A,A,A,C,B,D,A,E,A,N,0.4422181911860033,0.3103447885983604,0.3343152265873803,0.527789671138494,0.2809087181151374,1.03218913560256,0.6945435294162388,0.5776146293300507,0.9861906852983704,0.6828960070196884,0.7229692811435339,0.6367876173474487,0.7693638569529692,0.7843378174416575,8.501870072244184,7.501870072244184,10.151870072244185
870,A,A,B,C,B,B,A,E,C,I,0.4496371877044712,0.5575462758079099,0.351482096804565,0.4748200437919355,0.4662896632762379,0.5413049923109893,0.14839052789638,0.2213234548867437,0.2662444689493532,0.4255509268414854,0.4481566612052561,0.1893093246334206,0.517667765804406,0.3302264431607383,7.043901413158229,6.043901413158229,8.69390141315823
872,B,B,A,C,B,C,A,E,G,F,0.7447555237904236,0.4300066335883741,0.1141846056257962,0.7323404853820837,0.5157665890460303,0.8516815119364327,0.4850574760560826,0.9125751847519332,0.0759544848587493,0.5187786344560525,0.3878389779859928,0.8424786900989943,0.7537769626834921,0.86191948449643,7.185361241395742,6.185361241395742,8.835361241395741
873,A,B,B,C,B,B,A,E,E,G,0.1710722705731311,0.2959293251559339,0.4959552807597993,0.1395519698764271,0.8904529646194737,0.3284871541650903,0.312968066608042,0.3172679787659237,0.3752830156980089,0.3352161704459601,0.2281995809342581,0.4410148601286069,0.2894705330522659,0.7584682954015458,9.034467450857576,8.034467450857576,10.684467450857577
874,B,A,A,C,B,B,A,E,E,H,0.2862132098337736,0.484386680388163,0.463520071539953,0.2747646142571549,1.022877528974009,0.3642543179553967,0.4093874678789127,0.3392341239761277,0.2622047820376106,0.2760313037065497,0.1367502793196509,0.4331503585132777,0.3598107967734536,0.2727214574697991,8.894279224846864,7.894279224846864,10.544279224846864
875,A,B,A,C,B,B,A,E,C,L,0.3454518522094447,0.4894894103571485,0.6371615028587612,0.4360529342392659,0.2813131720135709,0.4326270088801383,0.2736659852872423,0.3324608643796441,0.3782319684732851,0.2779123837135274,0.0521590006181266,0.3107178863120478,0.3521270499830819,0.2871972761156639,7.925345260838586,6.925345260838586,9.575345260838587
877,B,A,B,C,B,B,A,E,C,L,0.4029902209282619,0.489646208916435,0.7003445934484471,0.8276246610398752,0.3258019657141573,0.5164979563686103,0.4365096271307908,0.8765065222179242,0.467189064657062,0.9129804509465091,0.2922084064652788,0.4047151132688789,0.8305698402575421,0.2674725703994961,7.893312325769665,6.893312325769665,9.543312325769666
878,A,A,A,C,B,D,A,B,G,O,1.0280355789458466,0.5628579030889077,0.2879248715929254,0.7207037123575448,0.6852234224144327,0.865735989610759,0.5449084707031625,0.8439491320741433,0.9885162016136486,0.4629116890865441,0.9371970710567968,0.6563356399119683,0.7002314745366334,0.5305680616461033,8.49840684653256,7.498406846532561,10.148406846532561
879,B,A,A,C,B,D,A,E,E,L,0.5123898937273882,0.5539091280729525,0.365545523699943,0.7184189833196384,1.0318540692263407,0.5237822019246443,0.6018120816051202,0.5384996427479162,0.9308653487334893,0.3623160072704776,0.8994592804151249,0.6305975761911173,0.1616854961302205,0.3416063954903401,8.389081582772572,7.389081582772572,10.039081582772573
880,A,B,B,C,B,D,A,E,E,J,0.7534811513871789,0.2340536987152706,0.5087379338512054,0.9067138671419802,0.2781310614892334,0.3822636430976542,0.4441400194626349,0.3791747608053453,0.9945223982006944,0.829712423498529,0.2062273346429894,0.2898028353247981,0.6506847528239249,0.2454438934549395,7.070422333291712,6.070422333291712,8.720422333291712
881,A,A,A,A,B,B,A,E,C,E,0.16154255992998,0.3040535414893963,0.5596900075722305,0.3295773381062306,0.2975960013350329,0.5256931690202385,0.4699082681355245,0.7409973529995078,0.2589319251820113,0.5605338574578732,0.4951377169719156,0.5910200054226797,0.3977285053759256,0.5306508971265727,8.812922109128284,7.812922109128284,10.462922109128284
882,A,A,A,C,B,C,A,D,A,G,0.5299391612175157,0.2676202791736169,0.3267190623109793,0.4597708884930588,0.525880492705146,0.6135893740509455,0.4908667528558183,0.6770830385608431,0.6479227366744433,0.2654533313928049,0.8673189997656031,0.4023349179283702,0.7367549604091448,0.4719626921706588,8.473472857021104,7.473472857021104,10.123472857021104
883,B,A,A,C,B,D,A,E,A,F,0.4584727612198461,0.4160017552092789,0.390615169580391,0.8243652693919056,0.2836656102017993,0.633476385134539,0.5273707028262189,0.5267388262513635,0.608112969480927,0.4833217617956033,0.7021541714998021,0.929076400880808,0.8209439374463329,0.1516898284189448,8.507327930459658,7.507327930459658,10.157327930459658
884,A,B,B,C,B,B,A,E,C,F,0.0797747005794562,0.3662291036400589,0.4043810963954519,0.1872364335298846,0.3107586253690293,0.4094796218811134,0.5002600154713072,0.3534626163990557,0.3361697206337285,0.49081162811216,0.394220273993796,0.1678376492298924,0.601862613260029,0.3416817033656679,6.975407077607423,5.975407077607423,8.625407077607424
886,A,A,A,C,B,C,A,E,C,N,0.5224298423079252,0.2888679899105841,0.612033014560798,0.2668741939577789,0.6949534179487901,0.7083849076379377,0.3390058992472891,0.3089290929773281,0.3885731164410901,0.4928601936555865,0.2891523924302883,0.2842979188715555,0.2982554538198113,0.5949333350862624,8.919092217796893,7.9190922177968925,10.569092217796893
890,A,A,A,C,B,D,A,E,A,A,0.5266639984038746,0.2980633369603938,0.7679400367355658,0.3892520995961045,0.2788277717245581,0.7623275283987774,0.4976066723058829,0.4820866370002754,0.6060696076827421,0.8240753327817488,0.4113447677468983,0.6478189030841777,0.6687268372876992,0.8637587182218044,8.548285135288292,7.5482851352882925,10.198285135288293
892,A,A,A,C,B,D,A,E,C,O,0.5267531895421584,0.7451818118327564,0.7167311430105987,0.3917272880237793,0.8896427683328938,0.4025826398848279,0.1688314559622204,0.6928136403745536,0.9916840190014826,0.3308159908698529,0.3396086276893547,0.3001052386567918,0.4236675876854597,0.8490775380680692,8.69066707857131,7.690667078571311,10.340667078571311
893,B,B,A,C,B,D,A,B,A,F,0.6836969352694559,-0.0666646588730791,-0.04303204662136,0.3796397097958413,0.2875860332077229,0.5337908116138069,0.4297195240286736,0.6052402215952744,0.5419589187631707,0.4689975663022328,0.7835584246343618,0.6915058211632247,0.6779608578202576,0.8646536584968882,8.037680405904718,7.037680405904718,9.687680405904718
894,B,B,B,C,B,B,A,E,E,F,0.3711525675548576,0.2510407465992959,0.6106554406771532,0.6042902174385522,1.0324942982433407,0.421221462863095,0.1593317380396162,0.7004649225035192,0.3369965366584029,0.6775492377910158,0.6585524515421332,0.2993240749985125,0.4514264307194926,0.3400802156183096,7.794976202399994,6.794976202399994,9.444976202399994
896,A,B,A,C,B,D,A,E,G,G,0.2814359530680784,0.5628400889424914,0.3284052907484716,0.8055632177988243,0.283934685295252,0.5187102884010404,0.5197734094070462,0.6129991492739361,0.8544224117565131,0.4176268047949541,0.8287251990742376,0.616652096123922,0.6619741929638626,0.6510001553071924,9.33092765092449,8.33092765092449,10.98092765092449
897,A,A,B,C,B,B,A,E,E,F,0.4951482520918892,0.2603738159409035,1.0213637393925352,0.4737329344486847,0.2814607651245934,0.353836124866683,0.4099562751030736,0.4922615188729208,0.2587716722074469,0.2790712020161165,0.2890182334151989,0.3520909822614581,0.401073741913489,0.2681777259522515,9.801981738586528,8.801981738586528,11.451981738586529
898,B,B,A,C,B,D,A,E,C,F,0.3960117728413991,0.3492302917141751,0.6851564736344706,0.4651460947354472,0.2839049878569557,0.3364531518234661,0.3573947000160371,0.6225429359127241,0.7353583822823444,0.5570272860179319,0.6766257815438995,0.4166754630537517,0.5255927907330316,0.8282434529768431,8.099862481769312,7.099862481769312,9.749862481769313
899,A,A,A,C,B,B,A,E,E,I,0.4535993987202068,0.7080285812841562,0.5982272806394848,0.3344174134360017,0.2826656702923928,0.4336749771873203,0.4478597300140342,0.217637255196414,0.328495376738482,0.3506100647894168,0.4059512981018608,0.408262568848974,0.5930373179583094,0.8685736846825943,9.096090132982262,8.096090132982262,10.746090132982262
900,A,A,A,C,B,D,A,E,C,O,0.6818667248462523,0.4299894654779376,0.3876627062966308,0.3967068074709837,0.2788695296886034,0.5675448612011116,0.3565242153140034,0.4267649639489793,0.7856865253105856,0.8465814892225002,0.7242702724845146,0.7293038492667245,0.6386227677246404,0.5418876143735627,7.811951317693782,6.811951317693782,9.461951317693782
901,A,B,A,C,B,B,A,E,C,B,0.4923471758048432,0.1955821770139692,0.3070103845849405,0.3992495306333157,1.0233201937087135,0.4342234829194926,0.450123518198052,0.6164482627621171,0.3853000657587377,0.2968344729078851,0.1824911437557428,0.1982017662252829,0.4031004878081846,0.4792367890639763,8.818255960257007,7.818255960257007,10.468255960257007
904,A,B,A,C,B,B,A,E,E,F,0.5570762761781203,0.4176996712261377,0.3916826628632658,0.4638762577634977,0.6710781030543576,0.4038362816269319,0.3305537954423508,0.8869055347011772,0.1348017970068059,0.6264418359286295,0.1936262659434084,0.3101866692498041,0.7138354210136212,0.1925420830226788,9.99425518568271,8.99425518568271,11.644255185682711
906,A,A,A,C,B,B,A,E,E,K,-0.1037792789103174,0.3510828042675596,1.0345965772715937,0.3381048062521719,0.2746741763440876,0.4249148926301124,0.1497371011115224,0.4931876542147687,0.2981513738965299,0.1840649604346558,0.3830204368649214,0.6331361832430732,0.3978577730485703,0.2956721315382091,8.52083231451777,7.5208323145177705,10.17083231451777
912,A,A,B,C,B,D,A,B,E,I,0.4489364423330837,0.4271437687413041,0.3644815894837013,0.6517808641398707,0.2856503990699081,0.5031989276164534,0.4535350043594222,0.307552389555086,0.7412124965829099,0.9706667154339764,0.6004110419998234,0.6025049293272144,0.7580373994022491,0.6342100020969341,8.384707487902167,7.384707487902167,10.034707487902168
915,B,B,A,C,B,B,A,E,E,F,0.4208082136039977,0.6000795363424287,0.5719092307031216,0.944588404674288,0.8115526961491666,0.4216541171027677,0.4761213749520821,0.8992521473377376,0.3654361558009023,0.4096082054478906,0.3276417942720894,0.3611355948139859,0.3979633708435942,0.2847928101958717,9.129121490677468,8.129121490677468,10.779121490677468
918,A,A,B,C,B,B,A,G,E,F,0.4152443867491027,0.3556768687967051,0.7795975269701145,0.3917072426445505,0.45323146279222,0.6122718399311206,0.6921998086457224,0.6233796488625474,0.299888292068115,0.2560198637347073,0.2979282468175905,0.3391790714278379,0.6447064657482139,0.2852853413524549,8.787138908514063,7.787138908514063,10.437138908514063
920,A,A,A,A,B,B,A,E,C,G,0.5243455279126451,0.4960158274361393,0.6199718537115569,0.3997010038122145,0.7442767362449688,1.0672610715960404,0.8597454761324511,0.3391198367885944,0.4108252496666213,0.5601250334595423,0.2565976418661504,0.5912615923061596,0.8293976498320382,0.1699019131611532,8.468998996629955,7.468998996629955,10.118998996629955
921,A,B,A,C,B,B,A,E,C,F,0.3893823092732201,0.4300791873220613,0.2924485117771901,0.3837269581854446,0.3115077874621768,0.5776519429212721,0.5216153225015656,0.3202068184129299,0.3144970353841437,0.162602506322829,0.1208664959755369,0.3504652574975819,0.3475132623553379,0.2736197626118557,7.928107209755757,6.928107209755757,9.578107209755757
922,B,A,A,C,B,B,A,E,E,F,0.5170086341632762,0.2980204035383662,0.5595882050020514,0.4190501207262578,0.2755584993255575,0.3069458846392285,0.3237872909882858,0.3829815013284748,0.4387496178575393,0.202743160783079,0.1063623235918708,0.5402555218666572,0.4657879024706349,0.4232892236703492,7.920281755724511,6.920281755724511,9.57028175572451
927,A,B,B,A,B,C,A,E,A,K,0.700052421574578,0.2942492047223599,0.1916428048477678,0.915044907809298,0.2872751049873783,0.6096598942236158,0.5222543920720975,0.8549249660398852,1.0223691013967442,0.7581643104999755,0.7225949926148132,0.4664840932358013,0.6545865423451904,0.2837620360240006,7.048590489580366,6.048590489580366,8.698590489580367
928,A,A,A,C,B,D,A,E,A,H,0.7601248633778753,0.3484653965679788,0.2305058115564279,0.155232455590415,0.3844581231284072,0.7374172904580718,0.3625201391156949,0.8640855930058103,0.9251031397392786,0.1402194953940565,0.7403161926109452,0.4906787200675199,0.6201742276655823,0.8281495060680387,7.526738560549029,6.526738560549029,9.17673856054903
932,A,B,B,C,B,B,A,E,E,I,0.4325578347396277,0.8511716553313731,0.6621727438645274,0.5155988727761581,0.8999345066347874,0.2728226424602029,0.3643442987134272,0.3851393967855776,0.3884157727847521,0.2688661254776967,0.4908620314431055,0.3547448585998425,0.5132451313204908,0.8105847543485729,7.952872633429312,6.952872633429312,9.602872633429312
933,B,A,A,C,B,B,A,E,C,H,0.4432789638999144,0.6083458148243551,0.9996109375287628,0.3891667514239225,0.2849837700700024,0.3302250328652077,0.1522527302013702,0.4169126231558615,0.9586246510485096,0.3573162097070751,0.0554777090791113,0.4288062293446085,0.2737671073656743,0.4809086377185897,8.986184544160743,7.986184544160743,10.636184544160743
934,A,B,A,C,B,B,A,E,E,K,0.1101650869288506,0.2921220140916456,0.4424273475418983,0.1658445835655784,0.9393224395358134,0.0678464193436761,0.164644893860857,0.3167061743211499,0.3893326771438325,0.1312821385535267,0.0487463873824902,0.4378639560734241,0.0040741571102175,0.4499118970207841,8.195639304762418,7.195639304762418,9.845639304762418
935,A,A,A,C,B,D,A,E,A,I,0.6283903119035682,0.5489492729743213,0.3812042435714885,0.7900502194445554,0.2757338836715749,0.9201233546271372,0.492123484262311,0.4571011111745039,0.5976808380170946,0.8313257755892604,0.7085720975924383,0.628125178878379,0.8975478545151422,0.7751991094816687,8.38954614302477,7.38954614302477,10.03954614302477
938,A,A,A,C,B,D,A,E,G,F,0.7868385228373557,0.2996229947778785,0.3308840535908365,0.7898785482312667,0.451931564177899,0.7252047718911071,-0.221665973443243,0.4837894320160415,0.5784329017640785,0.8578177359714068,0.6123507963044426,0.5375955111013403,0.9541861686927784,0.8032369993939736,7.356401070565337,6.356401070565337,9.006401070565337
939,A,B,A,C,B,D,A,E,A,F,0.4246679753075031,0.613697707020176,0.771436718026305,0.5531359923162255,0.7656335361206368,0.7606994011735828,0.9555767212982084,0.5140587531418657,0.946770884977818,0.4461061931264619,0.7655362671101631,0.268268468204731,0.4147009676398018,0.3391357550598164,8.047746566259109,7.047746566259109,9.69774656625911
940,B,A,A,C,B,D,A,E,G,N,0.7427837305032459,0.6284643554840545,0.1774798668307274,0.6729163555378477,0.5262927629726546,0.7712896570034051,0.3591755072161336,0.8856396570139947,0.6881323269367041,0.4809075843414042,0.6792950287397034,0.5913113613170807,0.700680170996081,0.6331179893014136,7.294964264640655,6.294964264640655,8.944964264640655
941,A,B,A,C,B,D,A,E,G,B,0.8515637509798041,0.4301078313609623,0.3822367269870518,0.4612393708821056,0.283725787051782,0.7707713803874133,0.6907030187040092,0.356205369313874,0.6751407986008339,0.5935773230473311,0.7669740918095476,0.4834049681187226,0.974551187320968,0.5619853072428239,8.088706316075834,7.088706316075834,9.738706316075834
942,B,A,A,C,B,B,A,D,E,F,0.1497918708641867,0.6482369120746105,0.3709931948436781,0.5633650507620436,0.5713187798699495,0.5183825539260325,0.3402442336650104,0.2908838810888589,0.3734672369822119,0.6013672275618579,0.7551835853240972,0.4407537733992264,0.6843888132399949,0.2477354825119612,8.682129199831971,7.682129199831971,10.332129199831972
943,A,B,A,C,B,C,B,D,C,O,0.1176422543885387,0.3676536732132377,0.3808733446117185,0.1476788417698409,0.2932955989703847,0.9425589481169544,0.9984908814872516,0.4118263033159113,0.5549048850367442,0.4657682378451014,0.95067695847887,0.2352154712936385,0.4020457100535776,0.6960209854505492,9.318710103002092,8.318710103002092,10.968710103002092
944,A,A,A,A,B,B,A,E,E,F,0.2475326387491659,0.5610596019399892,0.5424211503872362,0.3955096690624633,0.7263329025906613,0.2467479083846309,0.5954949196592869,0.5356023479025911,0.4021542812293961,0.2696158194828166,0.2935413506501535,0.1980426591465202,0.2799015519437673,0.4753853869194552,9.301759376422485,8.301759376422485,10.951759376422485
945,B,B,B,C,B,D,A,E,D,K,0.4165521295207029,0.30611085087832,0.3501805984389457,0.4146375524432548,0.2822520926763009,0.634175893563261,0.5551834690267374,0.8069402439420689,0.3785419803619679,0.5043878235793923,0.1043199223244769,0.65976814242535,0.64799804804201,0.3822524869912993,8.498662187978637,7.498662187978637,10.148662187978637
946,A,A,A,C,B,D,A,E,G,F,0.6670758120617186,0.8760614472434798,0.2553121886954002,0.3935324350385165,0.2805144893506445,0.6896456244876878,0.6229613524667508,0.4154310179469971,0.9166605707845472,0.8089612888888538,0.694143107416108,0.3002465328695354,0.9272012599839764,0.6246347939013547,8.855800936020733,7.855800936020733,10.505800936020734
948,B,A,A,C,B,C,A,E,C,L,0.4049435732223391,0.2927538930153511,0.7206470558211621,0.5232555608914019,0.3885054317546018,0.6018438012496155,0.439564187998392,0.3731860101742379,0.4028928245306336,0.5219763736843457,0.3107408292548932,0.1468456968832518,0.2730385948481752,0.280540645909087,7.69035015898392,6.69035015898392,9.34035015898392
950,B,B,A,C,B,D,A,E,A,F,0.902550564770894,0.5540453297808194,-0.0466475634215121,0.9438979061951084,0.2876609567888033,0.7129731495139463,0.5339528245178456,0.8640021079365668,0.5881244400870772,0.6755105540573298,0.6887320041496057,0.7598232360385394,0.8846166285525906,0.5991001756131129,7.446509669797036,6.446509669797036,9.096509669797037
951,A,B,B,C,B,B,A,E,C,F,0.4122086887454469,0.1687837595331714,0.5718732842440507,0.7896410006296513,0.3264517481861353,0.2209851173580589,0.3773823790390261,0.6403209469352893,0.3444446702212628,0.2689112097167097,0.1637076867622358,0.2235791243010144,0.1680630954846556,0.7611883352515809,9.033269341048667,8.033269341048667,10.683269341048668
953,A,A,A,C,B,D,A,E,C,F,0.6441487997674905,0.873711943937614,0.211527748574244,0.4317722240930247,0.7411403502158802,1.039516945489622,0.491878020822661,0.5138276737406654,0.5742599212588307,0.8505700097981079,0.4913918313052372,0.6345555476684521,0.8834250268627519,0.3781003509370437,8.248760132861014,7.248760132861014,9.898760132861014
954,A,B,B,C,B,D,A,E,A,G,0.7165209014748743,0.886355563720218,0.2784736561649478,0.6994605323463561,0.7347592313585161,0.6933086603433152,0.5934883567745239,0.2734090227475966,0.2600186856311033,0.97403030404698,0.7911573954755848,0.483764050179821,0.6818743219282362,0.4556003331409011,7.937344264231426,6.937344264231426,9.587344264231426
957,B,A,A,A,B,B,A,E,C,F,0.5498067882608957,0.3092386281129141,0.6209568861803731,0.3516073945026809,0.2708254093546959,0.4300196026839879,0.7581264127247603,0.2074792490397869,0.6056977933751134,0.4358344101373104,0.3488666096567007,0.2949742555785472,0.4003329920446323,0.6089090371282769,9.084690370347964,8.084690370347964,10.734690370347964
958,B,A,B,C,B,B,A,E,E,K,0.3993816065486793,0.4945460556991805,0.4180262542793065,0.6641460217264776,0.8802769096286582,0.7651937130161302,0.4258104575509182,0.7264138074739559,0.2581113988879762,0.3904430834854949,0.2925506757665511,0.4417008263642391,0.3103678151502929,0.8702777553250155,7.033170941336782,6.033170941336782,8.683170941336781
959,A,A,A,C,B,C,A,E,A,L,0.5586232947234959,0.628388831152537,0.5951116188812292,0.4172222080913196,0.5297167394646323,0.5081790957939547,0.3410634687538917,0.3363789294727177,0.6192554241375409,0.7013273576691128,0.3893921655653844,0.3782932707627505,0.9591420810970152,0.7626751325365676,8.51972140695963,7.519721406959629,10.16972140695963
960,B,B,A,C,B,C,A,E,A,A,0.5670200541156701,0.1229099647999686,0.3091232671750977,0.2326000009836899,0.8502476948866874,0.7030050010410153,0.7597355006015347,0.4035294155132499,0.8903946212613701,0.3593444563786161,0.6951931329421386,0.4234621504612422,0.7758102540537429,0.7623077930155976,7.81433126054452,6.81433126054452,9.46433126054452
962,B,A,A,C,B,D,A,E,C,O,1.0293557520177,0.0496896505174475,0.9179441102762552,0.468050018353283,0.8808962459630785,0.3210447014188891,0.3223614797499694,0.3891518666612639,0.3822837538757423,0.280670901785529,0.4929153640429159,0.9109759105313956,0.9746555757841914,0.5011783853880436,7.31080749574541,6.31080749574541,8.96080749574541
